BALANCE,PURCHASES,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,PAYMENTS
1202.975648,11313.77,98,1.0,0.833333,10718.04224
1095.379426,0.0,0,0.0,0.0,432.048813
4546.766836,3525.37,66,0.0,1.0,14083.96809
28.934197,258.74,16,0.666667,0.0,502.486404
3457.086184,2448.6,12,0.0,1.0,227.514473
23.290641,293.99,6,0.25,0.166667,287.796655
9559.783145,709.0,3,0.3,0.0,2447.227264
2154.175363,1628.07,8,0.333333,0.0,654.505745
2627.184835,0.0,0,0.0,0.0,394.285767
2689.586312,0.0,0,0.0,0.0,809.880619
3452.538704,11681.64,141,1.0,0.0,8145.713972
1068.031748,98.97,5,0.0,0.416667,3594.989864
7295.920263,0.0,0,0.0,0.0,1984.351035
7975.19143,1142.15,10,0.333333,0.25,2079.521171
1866.608592,1494.5,8,0.416667,0.0,2031.589282
259.467265,646.24,1,0.083333,0.0,540.021578
1298.191599,0.0,0,0.0,0.0,3009.926784
313.387813,3608.88,37,0.75,0.75,2419.651857
7088.358802,0.0,0,0.0,0.0,4539.526102
4458.045588,0.0,0,0.0,0.0,985.516901
2690.771926,12465.21,79,0.583333,1.0,9290.702248
15244.74865,7823.74,62,1.0,1.0,11123.40918
0.327199,24.64,1,0.083333,0.0,45.640106
2492.726282,27957.68,70,1.0,0.916667,27255.00752
47.424621,372.0,7,0.166667,0.25,662.401178
4114.723127,1841.62,21,1.0,0.25,7780.322889
2450.031338,1678.07,33,0.25,1.0,682.930065
8781.831676,11674.64,93,1.0,0.916667,10377.3612
1642.024936,2094.38,17,0.416667,0.0,576.699993
2739.836747,0.0,0,0.0,0.0,3418.06811
1946.447038,411.38,5,0.25,0.0,1403.266638
9.962695,99.19,7,0.0,0.5,209.014647
394.269079,525.0,1,0.083333,0.0,3747.367504
5935.917803,1956.06,48,0.916667,0.333333,1553.147417
266.588825,1750.51,31,1.0,0.166667,2103.253278
917.732846,18.41,1,0.0,0.083333,1407.291593
3183.529482,386.12,9,0.636364,0.0,4441.185925
2071.736764,0.0,0,0.0,0.0,553.00439
6980.581442,0.0,0,0.0,0.0,1498.338478
724.261595,625.46,10,0.166667,0.5,721.081023
2469.665655,963.13,16,0.666667,0.0,566.87028
202.190447,2011.81,8,0.416667,0.0,3144.544042
6787.661776,99.5,10,0.0,0.75,1775.13958
107.298227,1084.09,9,0.0,0.666667,1515.629124
3946.876897,207.0,11,0.0,0.916667,1494.101923
1246.393805,1757.47,80,0.416667,1.0,1254.376139
7155.328723,3837.59,52,0.916667,1.0,17739.94594
2147.939753,117.57,2,0.083333,0.0,5441.876882
32.612745,1223.41,25,1.0,0.916667,1222.343069
5380.796813,1710.24,43,0.416667,1.0,1572.990843
3419.661676,11.06,1,0.083333,0.0,745.984976
8900.194109,0.0,0,0.0,0.0,2430.864139
837.950585,8273.18,53,1.0,1.0,7883.621179
2113.098241,619.93,24,0.0,0.916667,529.829894
16.371699,190.0,3,0.0,0.2,322.114468
3774.063585,7680.08,64,0.583333,1.0,2529.085319
1088.031913,9734.63,194,1.0,1.0,8571.945329
2.175751,0.0,0,0.0,0.0,278.731912
5248.392421,8403.17,117,0.666667,0.75,8495.972927
9.581344,118.6,25,0.083333,0.916667,117.780082
3123.339488,11202.09,100,1.0,0.583333,8317.163283
1670.928797,794.52,16,0.666667,0.0,1083.625844
537.389322,1704.22,16,0.2,0.8,679.888456
1803.955439,1044.43,23,0.416667,0.333333,1068.805913
2394.126386,3651.59,111,0.833333,1.0,6925.337419
544.879717,6477.6,83,1.0,0.916667,6381.236136
288.474257,1025.03,67,0.0,1.0,1148.409463
1434.097191,0.0,0,0.0,0.0,2361.929133
79.554406,472.71,1,0.083333,0.0,563.830183
2134.513436,733.35,11,0.181818,0.818182,6801.933334
4925.502001,3050.72,16,0.333333,0.333333,21320.89625
62.32157,601.35,10,0.333333,0.333333,704.075312
1062.752143,0.0,0,0.0,0.0,720.3446
5347.377116,0.0,0,0.0,0.0,3239.303839
8.555864,0.0,0,0.0,0.0,74.218884
164.649775,1764.86,21,0.666667,0.916667,1768.463643
299.765294,2352.2,30,0.666667,0.75,2671.279796
3725.636832,0.0,0,0.0,0.0,1221.274221
306.877248,3877.85,29,0.666667,0.75,3639.443058
14411.95798,5958.17,98,0.583333,1.0,7839.750264
1759.969888,5969.33,92,1.0,1.0,7272.999505
1482.235539,14604.87,219,0.583333,1.0,14462.63056
6014.806806,433.63,5,0.25,0.0,1534.75789
5619.157028,2790.76,36,1.0,0.333333,1778.284067
365.12275,571.32,3,0.0,0.333333,5308.488824
1728.079372,0.0,0,0.0,0.0,141.505315
1043.249828,281.25,9,0.0,0.888889,634.96657
2571.925816,1701.9,55,0.25,1.0,710.210734
7760.5254,14332.92,152,0.909091,0.909091,7116.531862
61.644247,490.6,3,0.0,0.272727,1197.347043
1724.2041,8371.19,87,0.5,1.0,9582.782864
558.989996,4552.44,15,0.166667,0.583333,5496.343824
15.728894,202.0,2,0.166667,0.0,200.169721
3808.073463,6030.34,104,0.5,1.0,17084.85192
28.394518,379.3,6,0.0,0.166667,534.818301
2515.968879,1877.24,29,0.166667,0.083333,4503.07943
408.069031,3660.97,33,1.0,0.0,4471.044825
975.165854,2281.56,29,0.916667,0.0,2068.187388
879.190921,45.65,1,0.083333,0.0,1589.980022
2331.38017,1919.66,34,0.416667,0.75,6725.483653
27.20711,685.08,24,0.25,0.5,798.047921
1418.254924,362.13,19,0.0,1.0,496.114334
331.586253,3703.36,54,1.0,1.0,3229.189675
10359.45471,12650.0,10,0.25,0.0,7566.470234
2144.477682,228.35,7,0.333333,0.0,2520.722012
2927.082849,0.0,0,0.0,0.0,862.790575
654.747715,1969.24,30,0.25,0.916667,2011.781378
1162.770552,533.36,8,0.0,0.583333,632.227172
4094.433899,0.0,0,0.0,0.0,1070.599052
278.142977,1901.94,34,0.166667,1.0,1624.241905
5941.847384,0.0,0,0.0,0.0,1756.829998
983.339069,5601.54,182,0.75,1.0,4807.552996
820.05973,162.56,6,0.0,0.5,215.685296
7025.757291,66.32,1,0.083333,0.0,9547.622542
1.411754,19.9,2,0.0,0.1,49.622958
5656.069801,362.36,2,0.25,0.0,683.421497
2705.591995,818.02,14,0.083333,1.0,4055.34116
235.294264,1286.2,24,1.0,0.0,1272.434565
3472.806962,1800.0,12,0.0,1.0,2214.368263
2892.138807,0.0,0,0.0,0.0,666.956678
145.973232,1131.08,25,0.0,0.5,1317.549381
1943.792266,83.35,1,0.0,0.142857,290.353132
2119.537904,342.07,11,0.5,0.166667,3505.371815
233.395491,2025.0,21,0.75,0.0,2420.445403
318.186198,3548.64,51,0.916667,1.0,3908.960912
448.190189,1687.29,8,0.5,0.0,1464.000198
908.354652,231.35,7,0.0,0.857143,161.97536
546.844163,2427.26,30,1.0,1.0,1747.703784
763.327047,579.28,13,0.166667,0.416667,635.871404
1495.801569,420.03,16,0.25,1.0,1283.885302
7006.751866,328.92,2,0.166667,0.0,659.559695
4414.952906,419.64,12,0.0,1.0,467.204852
255.052529,3267.03,101,1.0,1.0,2841.850383
1167.045536,294.13,12,0.083333,0.833333,686.376349
3063.017462,0.0,0,0.0,0.0,757.537513
1546.216153,0.0,0,0.0,0.0,247.706733
999.392635,0.0,0,0.0,0.0,1724.178215
3386.99251,171.92,5,0.416667,0.0,907.867126
963.572006,2210.97,50,1.0,0.416667,2946.752322
454.580913,1229.57,16,0.416667,0.0,1125.497981
2572.508325,64.0,1,0.083333,0.0,373.433094
2596.59993,0.0,0,0.0,0.0,1794.421173
13763.47358,9670.84,88,0.75,1.0,24199.11108
1861.026633,7446.18,82,1.0,1.0,10274.93122
5422.456378,0.0,0,0.0,0.0,1661.693077
838.616485,375.57,3,0.25,0.0,779.057364
446.735142,5228.36,71,1.0,1.0,4843.737867
88.823762,291.65,10,0.0,0.666667,341.378477
821.916526,1386.4,3,0.285714,0.0,238.348011
3714.539663,1307.16,24,1.0,0.0,1529.771263
7811.234174,0.0,0,0.0,0.0,2322.058763
1024.761905,77.99,2,0.166667,0.0,555.23373
2386.932058,861.79,7,0.166667,0.166667,6532.686986
15.492415,65.0,1,0.083333,0.0,19.221233
2643.876192,798.34,19,0.25,0.416667,728.056878
4881.822347,0.0,0,0.0,0.0,1227.062915
1855.212121,32.22,1,0.083333,0.0,349.584645
13774.74154,404.24,3,0.0,0.25,3167.870886
251.151609,0.0,0,0.0,0.0,3597.140559
1355.180523,8820.67,37,0.583333,0.583333,3609.323897
6713.551391,7590.08,81,0.666667,0.166667,2344.430467
2398.26262,0.0,0,0.0,0.0,738.312743
1433.857464,1613.74,37,0.416667,0.833333,1361.684623
142.406825,1214.74,48,0.333333,1.0,941.91753
660.397749,776.89,2,0.083333,0.083333,487.294072
4834.586867,0.0,0,0.0,0.0,874.365824
2571.284657,0.0,0,0.0,0.0,750.534962
492.916599,4371.82,97,0.916667,1.0,3603.230966
2752.146656,1648.53,46,0.333333,1.0,1427.725762
7715.659048,0.0,0,0.0,0.0,1777.003806
0.25571,24.0,2,0.0,0.166667,9.533313
95.865855,1123.58,9,0.083333,0.0,3245.496885
1439.343061,571.91,5,0.25,0.0,2573.55754
5603.045332,0.0,0,0.0,0.0,6135.140807
1.691842,0.0,0,0.0,0.0,3.500505
83.279345,1080.11,23,0.0,1.0,1065.332527
1157.168369,0.0,0,0.0,0.0,264.548484
1560.533094,749.57,7,0.222222,0.444444,617.46628
1575.508838,0.0,0,0.0,0.0,260.843536
1544.979869,880.19,46,0.0,1.0,1189.503063
1350.286625,642.33,12,0.5,0.0,323.683167
1261.488342,890.2,9,0.5,0.0,302.073647
1274.851959,1798.24,17,0.166667,0.916667,1340.224464
1646.715644,2720.68,49,0.833333,0.666667,2800.406648
3121.267822,4139.56,8,0.333333,0.0,1600.272221
3406.473855,1140.0,6,0.0,0.5,2541.196672
4006.206157,169.28,7,0.0,0.583333,1553.157125
915.424422,0.0,0,0.0,0.0,1665.025645
4193.283047,183.7,4,0.25,0.0,1030.093462
10397.09989,0.0,0,0.0,0.0,3222.169406
2830.364475,1412.76,25,0.0,1.0,6940.278105
5499.895765,0.0,0,0.0,0.0,1445.294493
815.427615,1936.01,27,0.5,1.0,1759.115089
756.041971,2486.1,33,0.875,0.5,948.092359
5271.415483,0.0,0,0.0,0.0,1479.003541
23.276656,796.56,13,0.0,1.0,912.478311
5639.464394,717.18,7,0.166667,0.25,1460.652254
5308.90635,0.0,0,0.0,0.0,1334.749456
62.209376,782.88,2,0.083333,0.0,2941.300379
2052.32561,0.0,0,0.0,0.0,529.203224
56.720267,260.0,1,0.083333,0.0,278.975102
1121.068043,0.0,0,0.0,0.0,236.09244
9470.18498,49.19,5,0.0,0.416667,2230.957196
2388.503738,4021.29,44,1.0,0.5,2851.045852
1955.179305,503.45,1,0.083333,0.0,685.660178
432.915949,4430.17,78,1.0,1.0,4301.600928
2027.896903,933.5,1,0.083333,0.0,393.417404
1822.43199,177.23,3,0.083333,0.083333,1136.340121
1557.750089,283.6,2,0.125,0.125,424.829757
3879.064446,9796.28,45,0.833333,0.583333,12667.90527
708.509086,2109.61,19,0.583333,1.0,4591.162882
2748.60877,0.0,0,0.0,0.0,808.881566
4343.537475,1326.3,23,1.0,0.0,1373.689245
8646.143734,0.0,0,0.0,0.0,11192.8048
90.445498,0.0,0,0.0,0.0,79.242572
298.592251,1804.09,27,0.916667,0.666667,1672.051219
88.242406,758.31,7,0.0,0.5,501.41401
14.731998,121.5,9,0.0,0.818182,137.148597
5211.229218,0.0,0,0.0,0.0,1009.545319
835.007085,90.39,1,0.125,0.0,254.561828
1782.997768,0.0,0,0.0,0.0,15923.28722
2435.823938,749.3,8,0.083333,0.5,2501.125038
10.096031,184.92,12,0.0,1.0,185.189285
1524.409377,70.0,2,0.0,0.166667,973.097522
1819.529197,219.26,5,0.25,0.0,518.949471
4.607593,44.55,1,0.083333,0.0,267.147917
644.530629,268.68,12,0.0,1.0,1557.68946
197.555397,1876.8,12,0.0,1.0,1715.207478
1716.622291,455.76,13,0.083333,1.0,881.425823
26.680023,520.5,15,0.0,0.5,551.370293
5359.980872,0.0,0,0.0,0.0,638.144031
772.54691,8519.02,117,1.0,1.0,5828.994002
83.477053,0.0,0,0.0,0.0,12902.18813
2654.816967,0.0,0,0.0,0.0,3225.132002
81.762162,777.04,20,0.5,0.75,753.811533
1773.445786,4504.25,37,0.5,0.416667,278.70437
227.07351,2370.01,35,0.333333,1.0,1948.361057
155.924331,517.14,7,0.25,0.166667,369.733274
4767.644535,806.0,25,0.083333,1.0,880.198403
2574.852985,578.66,12,1.0,0.0,3219.440365
3405.005439,8.4,12,1.0,0.0,1015.698271
3517.561446,173.69,2,0.166667,0.0,5091.300312
1748.546186,74.98,2,0.166667,0.0,650.440749
4.503251,60.24,2,0.0,0.166667,471.23242
2717.915641,1500.0,2,0.083333,0.0,949.592719
1841.359829,2280.58,20,0.0,0.916667,2463.113969
1399.729932,0.0,0,0.0,0.0,712.803089
2406.569238,0.0,0,0.0,0.0,314.272712
285.308422,0.0,0,0.0,0.0,248.742811
1011.110679,186.11,5,0.083333,0.25,634.853367
1358.890643,89.9,4,0.083333,0.166667,323.344372
1392.773202,221.61,8,0.666667,0.0,369.345758
487.584965,4768.27,27,0.727273,0.0,1980.213325
1892.439622,86.7,2,0.166667,0.0,534.092827
3957.419199,1162.63,14,0.416667,0.166667,1476.991573
920.968431,977.38,18,0.25,0.833333,549.396517
227.781773,1497.82,31,0.333333,0.833333,342.79543
4270.148411,363.0,2,0.111111,0.0,1250.695005
4115.739163,0.0,0,0.0,0.0,1006.261579
1375.845223,0.0,0,0.0,0.0,306.606914
1300.593766,0.0,0,0.0,0.0,386.660071
1304.357015,1488.8,21,0.25,0.583333,612.674919
1372.725482,992.25,18,0.25,0.75,2899.141015
938.177781,1288.42,23,0.0,0.916667,1018.536172
129.3741,1102.72,15,0.0,1.0,1123.51632
161.198861,536.68,13,0.083333,1.0,280.826685
825.977042,0.0,0,0.0,0.0,522.917982
3616.993845,0.0,0,0.0,0.0,529.726072
8220.740014,5197.22,15,0.571429,0.857143,12886.44123
4438.521324,591.84,11,0.181818,0.454545,5552.601399
2210.404961,1790.64,52,0.833333,1.0,8862.839094
2315.003636,0.0,0,0.0,0.0,2467.952091
62.596086,475.0,12,0.0,0.916667,408.132037
5280.649637,0.0,0,0.0,0.0,1648.300986
170.907823,1366.3,11,0.5,0.0,3453.112338
1271.212003,76.94,2,0.181818,0.0,257.110005
11083.32542,2126.7,10,0.25,0.416667,2494.033369
10131.00055,0.0,0,0.0,0.0,4056.944212
4419.30294,12551.95,122,0.666667,1.0,31698.41902
2173.621597,200.0,1,0.083333,0.0,495.968187
9901.685569,2190.95,43,0.416667,0.916667,2972.248185
2320.309453,2896.05,90,0.916667,0.916667,1341.195566
910.072514,18.05,1,0.0,0.083333,233.886707
268.493643,4917.48,31,0.25,1.0,3552.167671
1827.200326,1325.27,21,0.5,0.416667,666.371943
1029.66874,1448.59,18,0.25,0.5,3008.279166
993.533549,851.68,12,0.0,0.75,1660.242557
3150.679884,0.0,0,0.0,0.0,819.246481
11654.55492,463.0,7,0.083333,0.416667,3024.60947
1076.029456,0.0,0,0.0,0.0,239.407898
1444.365154,780.14,5,0.083333,0.25,6123.111421
2767.545277,3480.24,60,1.0,0.666667,4062.447703
1382.310939,0.0,0,0.0,0.0,381.094555
716.017731,0.0,0,0.0,0.0,232.136896
1890.397414,2493.67,26,0.083333,1.0,916.285608
44.910575,444.96,12,0.0,1.0,426.881014
847.013195,0.0,0,0.0,0.0,101.664939
1843.308668,89.66,5,0.2,0.0,375.878055
21.681508,299.04,12,0.0,1.0,320.616627
3558.685862,1036.19,6,0.25,0.0,1616.614478
14581.45914,0.0,0,0.0,0.0,20941.32551
902.099225,5080.85,12,0.333333,0.25,177.879919
1081.065726,554.85,20,0.25,0.333333,1898.82812
9255.143419,5153.28,105,0.583333,1.0,4872.818088
228.909884,2617.85,35,0.916667,0.416667,1774.318305
1486.051056,716.98,17,0.25,1.0,1477.151065
337.317432,4193.91,27,1.0,0.583333,3690.904874
2643.39225,965.84,33,0.75,0.666667,771.299727
2903.779416,360.3,7,0.083333,0.333333,3014.036186
233.694622,1772.55,29,1.0,0.75,764.816144
150.52492,1850.31,41,1.0,0.083333,1856.821119
3066.86081,84.65,9,0.0,0.75,922.962087
11.35774,223.5,4,0.222222,0.111111,192.80601
6366.085376,407.86,5,0.083333,0.083333,5722.548016
53.339006,315.48,12,0.0,1.0,193.699669
1917.203534,0.0,0,0.0,0.0,468.617347
361.588846,312.69,5,0.25,0.0,867.628724
5878.663267,1230.08,13,0.083333,1.0,2535.48125
7143.680599,0.0,0,0.0,0.0,8733.20327
559.944819,0.0,0,0.0,0.0,1964.825042
1701.20332,302.0,6,0.0,0.416667,784.873315
993.662006,348.88,4,0.333333,0.0,335.62347
939.152528,3393.25,5,0.25,0.083333,2768.821579
7427.807223,205.89,12,0.083333,0.416667,2404.231683
2746.923673,0.0,0,0.0,0.0,2017.190799
24.820164,209.0,6,0.0,0.333333,278.257109
31.702357,1051.52,16,0.083333,1.0,5384.409792
1023.323593,253.37,16,0.5,0.5,463.956486
2.957267,202.72,10,0.0,0.833333,31.596193
1068.434064,27.0,1,0.0,0.083333,219.692369
6725.109914,6335.65,108,0.583333,1.0,3203.884297
515.135703,2457.48,69,0.583333,1.0,2858.180367
0.867528,26.62,4,0.0,0.333333,18.336805
542.051302,4896.9,64,0.416667,0.916667,5338.901791
1894.11023,678.0,12,1.0,0.0,992.569418
5980.58247,0.0,0,0.0,0.0,9736.897362
55.741802,963.35,11,0.083333,0.583333,1062.303105
179.290727,2540.9,30,0.833333,0.916667,2478.954766
634.825209,1478.36,12,0.416667,0.166667,1371.998686
6002.618198,0.0,0,0.0,0.0,1498.948148
1104.960744,45.65,1,0.083333,0.0,293.890715
851.278168,0.0,0,0.0,0.0,4998.620598
3122.171879,974.3,21,0.583333,0.416667,1520.760286
1803.898764,562.01,19,0.083333,1.0,2010.58964
330.273411,53.8,6,0.25,0.0,429.112894
1168.040482,1113.1,26,0.416667,0.75,4239.684074
4593.577983,0.0,0,0.0,0.0,1064.91324
391.179957,7363.38,42,0.666667,0.416667,11891.44907
12358.32132,421.15,7,0.0,0.583333,4131.495556
95.645669,566.43,3,0.166667,0.083333,73.895095
2072.457624,17409.21,175,1.0,1.0,19517.1616
3215.307061,0.0,0,0.0,0.0,1333.839527
2437.750644,1177.64,29,0.5,0.0,1325.182603
460.432607,1009.44,25,0.583333,0.75,1292.401995
1895.695148,200.0,3,0.083333,0.0,861.663355
51.161976,736.72,5,0.5,0.0,1665.89154
40.332553,158.37,1,0.0,0.083333,2280.290156
1462.280124,516.0,12,0.0,1.0,752.367432
1518.813947,2110.98,20,0.5,0.6,663.894987
1538.569369,3852.37,35,0.75,0.75,3386.915692
1084.291919,270.0,3,0.25,0.0,371.168672
3908.10498,1238.12,13,0.583333,0.166667,1147.443975
16.553858,308.16,3,0.25,0.0,291.719987
243.010712,0.0,0,0.0,0.0,196.932031
192.037218,1000.0,1,0.083333,0.0,1128.431348
1493.440295,0.0,0,0.0,0.0,455.872747
853.34928,3209.14,28,0.6,0.5,2841.834049
1295.446588,886.37,7,0.333333,0.0,2966.291948
4890.470857,0.0,0,0.0,0.0,7296.483613
1905.101343,455.72,22,0.0,1.0,576.311637
69.016286,749.9,10,0.0,0.818182,701.387872
2872.838687,555.0,12,0.0,0.583333,1397.027257
2437.73951,1093.93,15,0.25,1.0,556.213673
160.816558,1755.76,20,1.0,0.0,1633.050111
2802.369018,829.15,5,0.0,0.333333,1393.564911
3108.393701,26582.34,55,0.8,0.8,26557.09724
560.414016,99.0,1,0.083333,0.0,407.819493
2001.030926,1534.98,32,0.75,0.333333,867.884346
1216.893766,76.3,3,0.166667,0.0,533.085955
343.966223,3927.12,34,0.0,1.0,3626.983417
5573.146558,435.14,14,1.0,0.0,1587.909833
1464.19148,367.94,9,0.25,0.416667,719.945677
114.38833,182.0,4,0.0,0.333333,169.708108
1355.312146,1682.06,15,0.25,1.0,6965.353704
357.62718,3070.45,20,0.916667,0.416667,4023.111073
1368.288512,34.0,1,0.0,0.083333,1913.744848
2870.08219,490.21,3,0.272727,0.0,5956.127312
1055.53207,170.0,3,0.0,0.166667,229.301004
3421.5478,36.0,1,0.0,0.083333,404.993426
165.700863,1806.97,28,0.25,1.0,1595.482975
5317.783607,0.0,0,0.0,0.0,3154.862353
1532.278572,2612.1,135,0.916667,0.75,1348.321843
1506.516549,1188.78,91,0.333333,1.0,2813.165078
195.804466,0.0,0,0.0,0.0,550.825801
2845.16043,735.09,8,0.25,0.333333,6006.492582
1268.352178,1533.28,20,0.0,0.916667,3363.275481
1250.394614,443.99,3,0.272727,0.0,273.823646
9.503968,96.62,19,0.0,1.0,1086.932525
2285.068731,0.0,0,0.0,0.0,381.672065
2928.756699,160.92,12,0.0,1.0,1142.847203
1460.178578,937.96,40,0.083333,1.0,1186.859701
2022.469335,22.5,5,0.0,0.416667,2062.495163
76.483078,69.0,1,0.083333,0.0,462.226271
3766.072756,64.82,3,0.083333,0.166667,1019.849756
1083.07662,0.0,0,0.0,0.0,309.300185
250.123525,2655.99,21,0.916667,0.0,3155.89347
41.146561,825.0,12,0.0,1.0,887.677869
3340.233396,1783.57,22,0.25,0.75,6173.822229
97.649883,1092.59,26,0.166667,1.0,1399.323719
1239.889457,3914.15,12,0.25,0.416667,3980.107176
3846.498183,788.54,8,0.363636,0.181818,2071.865365
12373.33348,830.15,14,0.166667,0.583333,14040.86635
1958.327414,0.0,0,0.0,0.0,404.070285
411.727643,1037.82,12,0.5,0.0,1461.416883
2128.151695,0.0,0,0.0,0.0,138.907177
1046.785259,0.0,0,0.0,0.0,87.879339
640.595851,2496.57,14,0.333333,0.166667,1145.707252
270.096134,3061.26,20,0.333333,0.666667,3594.046318
1583.622027,45.65,1,0.090909,0.0,317.911208
380.384776,1188.0,2,0.083333,0.0,2461.320337
445.409094,307.11,12,0.25,0.666667,467.844102
117.949494,1368.88,15,0.166667,1.0,455.527411
2608.143732,207.68,1,0.083333,0.0,1243.840314
48.521324,514.97,16,1.0,0.0,380.613937
1076.571029,45.65,1,0.083333,0.0,299.78995
2294.145941,29.29,1,0.0,0.083333,149.363733
25.570988,45.65,1,0.083333,0.0,491.455491
5049.442457,0.0,0,0.0,0.0,8574.541634
5516.201451,0.0,0,0.0,0.0,1443.4332
300.782119,2590.95,18,0.666667,0.25,3286.584674
5842.231445,452.59,22,0.416667,0.916667,4431.489516
7.980453,0.0,0,0.0,0.0,198.014471
4677.242936,125.0,10,0.0,0.5,1087.866649
1095.27596,119.0,1,0.083333,0.0,365.05305
6432.685892,0.0,0,0.0,0.0,1549.916395
328.242971,1555.66,26,0.25,1.0,1052.275904
209.178326,34.0,3,0.166667,0.166667,635.909695
1463.302373,0.0,0,0.0,0.0,17194.62756
68.690623,734.37,30,0.083333,1.0,837.517806
1268.144319,0.0,0,0.0,0.0,499.961286
140.349336,1042.52,1,0.083333,0.0,3212.647061
1838.106824,2682.25,16,1.0,0.083333,1891.062946
1688.534078,280.0,3,0.166667,0.0,547.982657
1048.067171,0.0,0,0.0,0.0,369.895952
4862.641586,1302.37,9,0.5,0.0,1723.432154
554.289791,90.0,1,0.083333,0.0,414.117463
65.645186,735.69,16,0.083333,0.416667,1302.778971
1389.598597,6058.03,52,0.166667,1.0,6528.829703
230.161419,750.05,7,0.111111,0.555556,1207.021598
56.536572,499.92,12,0.0,1.0,496.551862
39.37618,256.5,9,0.0,0.666667,164.37267
224.937583,1956.8,31,0.083333,1.0,1908.733611
8823.284205,3719.0,61,0.75,1.0,28150.97869
1005.332554,0.0,0,0.0,0.0,347.446739
160.852061,4704.98,45,0.666667,0.777778,4372.542801
1594.527848,60.0,12,1.0,0.0,422.765741
5961.863054,320.08,13,0.083333,0.916667,1894.746827
864.975705,66.7,1,0.083333,0.0,413.167127
2683.746154,130.0,1,0.083333,0.0,610.42602
6.914784,71.4,2,0.0,0.083333,21.55251
1747.11949,285.45,10,0.333333,0.0,420.862309
4069.525304,259.84,4,0.166667,0.083333,1105.027682
601.369472,35.8,1,0.083333,0.0,255.502079
1050.92679,150.0,6,0.0,0.5,238.619393
62.635576,611.31,37,0.0,1.0,514.6675
814.269404,0.0,0,0.0,0.0,257.187514
1026.874467,153.96,2,0.083333,0.0,1676.090994
42.125651,453.89,3,0.25,0.0,793.296498
367.596554,0.0,0,0.0,0.0,274.204055
3409.130731,0.0,0,0.0,0.0,2203.045653
15.216647,133.0,2,0.166667,0.0,780.127863
206.305547,1594.0,10,0.25,0.166667,1605.613993
3892.22326,929.99,65,0.5,1.0,951.737085
39.274052,431.49,7,0.333333,0.0,745.768447
413.987831,985.79,16,0.5,0.25,887.885624
1549.600093,0.0,0,0.0,0.0,793.363907
8.640998,0.0,0,0.0,0.0,11267.69478
85.79793,931.98,23,1.0,0.75,875.423848
48.157955,648.24,6,0.25,0.25,753.720188
4046.574741,1757.44,68,0.25,1.0,1721.705144
1522.831212,0.0,0,0.0,0.0,1110.576652
2016.049201,1372.57,16,0.583333,0.416667,3582.470327
72.251911,665.5,12,0.166667,0.333333,1443.726409
5336.743176,680.97,10,0.583333,0.0,1272.722158
7.527502,65.75,5,0.0,0.416667,187.936242
1262.88817,313.02,13,0.5,0.416667,1960.519301
1850.509525,0.0,0,0.0,0.0,498.436823
3019.820556,1158.28,19,0.0,0.666667,804.815422
1382.240511,113.03,12,0.0,0.5,2780.931453
6.338717,171.0,2,0.166667,0.0,495.808559
3676.070324,2255.1,27,0.666667,1.0,2055.087209
5858.94756,896.18,5,0.166667,0.0,3948.663657
35.578362,464.51,10,0.083333,0.75,452.522327
153.162696,1198.2,12,0.0,1.0,1108.354624
3140.698358,1961.78,24,0.166667,1.0,5361.346807
2239.937878,90.0,1,0.090909,0.0,518.134344
510.233775,436.74,5,0.333333,0.0,484.285337
683.971012,294.0,7,0.083333,0.416667,1578.37444
703.053063,335.99,7,0.0,0.5,2300.799763
3508.560867,0.0,0,0.0,0.0,4508.112909
8115.039014,383.42,7,0.0,0.416667,1982.542865
4294.953211,0.0,0,0.0,0.0,3129.359671
256.433357,206.35,9,0.0,0.75,689.933057
297.985886,116.18,5,0.083333,0.333333,1178.583629
1386.020611,0.0,0,0.0,0.0,1736.121099
5311.877259,299.94,15,0.0,0.75,7105.878792
417.878821,364.0,4,0.083333,0.0,1039.551142
94.241684,1019.34,7,0.0,0.666667,1014.359244
