PURCHASES,CASH_ADVANCE,INSTALLMENTS_PURCHASES,CASH_ADVANCE_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY
3651.59,2420.908491,2106.8,0.166667,1.0
6477.6,0.0,3176.0,0.0,0.916667
1025.03,0.0,1025.03,0.0,1.0
0.0,1866.841949,0.0,0.083333,0.0
472.71,0.0,0.0,0.0,0.0
733.35,5716.149236,654.75,0.181818,0.818182
3050.72,10901.29827,2061.58,0.416667,0.333333
601.35,0.0,133.35,0.0,0.333333
0.0,496.76383,0.0,0.166667,0.0
0.0,9671.336737,0.0,0.083333,0.0
0.0,75.612993,0.0,0.083333,0.0
1764.86,0.0,615.52,0.0,0.916667
2352.2,0.0,1215.5,0.0,0.75
0.0,516.029064,0.0,0.666667,0.0
3877.85,0.0,1694.29,0.0,0.75
5958.17,0.0,2796.71,0.0,1.0
5969.33,1777.022586,2214.09,0.25,1.0
14604.87,0.0,12128.94,0.0,1.0
433.63,2433.987199,0.0,0.583333,0.0
2790.76,0.0,241.51,0.0,0.333333
571.32,4961.005282,571.32,0.416667,0.333333
0.0,1662.824051,0.0,0.166667,0.0
281.25,1361.24762,281.25,0.444444,0.888889
1701.9,1089.064313,1237.0,0.333333,1.0
14332.92,0.0,3743.95,0.0,0.909091
490.6,0.0,490.6,0.0,0.272727
0.0,310.888779,0.0,0.083333,0.0
8371.19,959.946429,4178.39,0.083333,1.0
4552.44,0.0,3318.44,0.0,0.583333
202.0,0.0,0.0,0.0,0.0
6030.34,7279.880364,3155.45,0.5,1.0
379.3,0.0,379.3,0.0,0.166667
1877.24,0.0,950.34,0.0,0.083333
3660.97,0.0,0.0,0.0,0.0
2281.56,98.596565,0.0,0.166667,0.0
45.65,1246.223848,0.0,0.166667,0.0
1919.66,0.0,608.76,0.0,0.75
685.08,0.0,465.08,0.0,0.5
362.13,0.0,362.13,0.0,1.0
80.0,0.0,0.0,0.0,0.0
3703.36,0.0,2049.38,0.0,1.0
12650.0,2781.682203,0.0,0.166667,0.0
228.35,1908.662268,0.0,0.083333,0.0
0.0,3987.822594,0.0,0.3,0.0
1969.24,0.0,1401.77,0.0,0.916667
533.36,19.292323,533.36,0.083333,0.583333
0.0,1618.325972,0.0,0.5,0.0
1901.94,0.0,1534.94,0.0,1.0
0.0,744.138154,0.0,0.166667,0.0
5601.54,36.336457,2527.72,0.083333,1.0
162.56,0.0,162.56,0.0,0.5
66.32,8733.135566,0.0,0.583333,0.0
19.9,0.0,19.9,0.0,0.1
362.36,7240.433194,0.0,1.25,0.0
818.02,2758.007287,492.0,0.083333,1.0
1286.2,0.0,0.0,0.0,0.0
1800.0,2642.846513,1800.0,0.083333,1.0
0.0,129.381701,0.0,0.333333,0.0
1131.08,0.0,1131.08,0.0,0.5
83.35,0.0,83.35,0.0,0.142857
342.07,0.0,72.0,0.0,0.166667
2025.0,385.62779,0.0,0.083333,0.0
3548.64,0.0,599.27,0.0,1.0
1687.29,0.0,0.0,0.0,0.0
231.35,944.183414,231.35,0.142857,0.857143
2427.26,0.0,839.92,0.0,1.0
579.28,727.52546,279.28,0.083333,0.416667
420.03,0.0,100.0,0.0,1.0
328.92,9497.696525,0.0,0.666667,0.0
419.64,0.0,419.64,0.0,1.0
3267.03,0.0,1827.96,0.0,1.0
294.13,0.0,229.13,0.0,0.833333
0.0,3550.209696,0.0,0.166667,0.0
0.0,2196.107878,0.0,0.166667,0.0
0.0,2368.248319,0.0,0.333333,0.0
171.92,0.0,0.0,0.0,0.0
2210.97,0.0,469.67,0.0,0.416667
1229.57,0.0,0.0,0.0,0.0
64.0,248.690762,0.0,0.083333,0.0
0.0,1700.074178,0.0,0.5,0.0
9670.84,1896.204934,2969.76,0.166667,1.0
7446.18,2817.03397,1069.2,0.25,1.0
0.0,9972.234861,0.0,0.166667,0.0
375.57,99.587515,0.0,0.083333,0.0
5228.36,0.0,2890.92,0.0,1.0
291.65,0.0,291.65,0.0,0.666667
1386.4,0.0,0.0,0.0,0.0
1307.16,4245.840374,0.0,0.333333,0.0
0.0,6372.109273,0.0,0.333333,0.0
77.99,0.0,0.0,0.0,0.0
861.79,457.699229,679.98,0.083333,0.166667
65.0,0.0,0.0,0.0,0.0
798.34,3206.809796,521.34,0.166667,0.416667
0.0,223.953042,0.0,0.25,0.0
32.22,37.743145,0.0,0.083333,0.0
404.24,3369.474535,404.24,0.5,0.25
0.0,1084.813197,0.0,0.166667,0.0
8820.67,0.0,6271.02,0.0,0.583333
7590.08,1596.569821,186.51,0.166667,0.166667
0.0,722.361498,0.0,0.416667,0.0
1613.74,0.0,812.87,0.0,0.833333
1214.74,0.0,640.41,0.0,1.0
776.89,0.0,77.9,0.0,0.083333
0.0,56.747353,0.0,0.1,0.0
0.0,259.611243,0.0,0.416667,0.0
4371.82,0.0,1606.66,0.0,1.0
1648.53,2146.51325,1029.98,0.25,1.0
0.0,6182.982033,0.0,1.0,0.0
24.0,0.0,24.0,0.0,0.166667
1123.58,0.0,0.0,0.0,0.0
571.91,0.0,0.0,0.0,0.0
0.0,2909.490912,0.0,0.416667,0.0
0.0,1148.820355,0.0,0.166667,0.0
1080.11,0.0,1080.11,0.0,1.0
0.0,1249.682243,0.0,0.583333,0.0
749.57,4096.907903,539.8,0.666667,0.444444
0.0,1977.834772,0.0,0.125,0.0
880.19,0.0,927.45,0.0,1.0
642.33,0.0,0.0,0.0,0.0
890.2,0.0,0.0,0.0,0.0
1798.24,756.233501,1653.38,0.166667,0.916667
2720.68,0.0,140.49,0.0,0.666667
4139.56,3607.406242,0.0,0.222222,0.0
1140.0,0.0,1140.0,0.0,0.5
169.28,2868.734582,169.28,0.25,0.583333
0.0,2454.439476,0.0,0.428571,0.0
183.7,1585.714709,0.0,0.166667,0.0
0.0,4045.620171,0.0,0.25,0.0
1412.76,2045.094842,1412.76,0.416667,1.0
0.0,485.269985,0.0,0.333333,0.0
1936.01,232.292989,464.97,0.083333,1.0
2486.1,0.0,433.35,0.0,0.5
0.0,2193.804998,0.0,0.25,0.0
796.56,0.0,796.56,0.0,1.0
717.18,3856.971744,318.03,0.75,0.25
0.0,4954.608429,0.0,0.5,0.0
782.88,0.0,0.0,0.0,0.0
0.0,200.266788,0.0,0.333333,0.0
260.0,0.0,0.0,0.0,0.0
0.0,56.461201,0.0,0.166667,0.0
49.19,4078.303778,49.19,0.25,0.416667
4021.29,2075.781347,1717.69,0.333333,0.5
503.45,0.0,0.0,0.0,0.0
4430.17,0.0,801.5,0.0,1.0
933.5,1160.28334,0.0,0.083333,0.0
1163.93,0.0,213.9,0.0,0.416667
177.23,0.0,106.97,0.0,0.083333
283.6,0.0,79.33,0.0,0.125
9796.28,1959.013493,260.0,0.166667,0.583333
2109.61,366.008558,375.0,0.166667,1.0
0.0,434.319424,0.0,0.166667,0.0
1326.3,1123.247578,0.0,0.166667,0.0
0.0,10204.12284,0.0,0.416667,0.0
0.0,729.325692,0.0,0.166667,0.0
3407.69,2063.860557,1333.53,0.166667,1.0
1804.09,327.479813,1183.93,0.25,0.666667
758.31,0.0,758.31,0.0,0.5
121.5,0.0,121.5,0.0,0.818182
0.0,2316.206642,0.0,0.416667,0.0
90.39,1160.459619,0.0,0.125,0.0
0.0,861.574218,0.0,0.75,0.0
0.0,16037.32794,0.0,0.416667,0.0
749.3,0.0,355.8,0.0,0.5
184.92,0.0,184.92,0.0,1.0
70.0,640.711949,70.0,0.5,0.166667
219.26,977.92638,0.0,0.333333,0.0
44.55,0.0,0.0,0.0,0.0
268.68,0.0,268.68,0.0,1.0
0.0,1843.426883,0.0,0.166667,0.0
1876.8,0.0,1876.8,0.0,1.0
455.76,0.0,419.76,0.0,1.0
520.5,0.0,520.5,0.0,0.5
0.0,1113.868654,0.0,0.25,0.0
8519.02,237.066662,515.81,0.083333,1.0
0.0,2654.856157,0.0,0.083333,0.0
0.0,3469.664606,0.0,0.25,0.0
777.04,0.0,255.58,0.0,0.75
0.0,2739.66574,0.0,0.166667,0.0
4504.25,0.0,1517.59,0.0,0.416667
2370.01,0.0,687.98,0.0,1.0
517.14,0.0,56.57,0.0,0.166667
806.0,1705.723287,325.0,0.166667,1.0
578.66,6390.668135,0.0,0.272727,0.0
8.4,0.0,0.0,0.0,0.0
173.69,3122.99024,0.0,0.416667,0.0
74.98,216.032736,0.0,0.25,0.0
60.24,0.0,60.24,0.0,0.166667
1500.0,475.122697,0.0,0.083333,0.0
2280.58,0.0,2280.58,0.0,0.916667
0.0,1967.782148,0.0,0.333333,0.0
1152.83,0.0,1152.83,0.0,1.0
0.0,94.706407,0.0,0.25,0.0
0.0,2644.698717,0.0,0.166667,0.0
186.11,0.0,125.0,0.0,0.25
89.9,0.0,61.9,0.0,0.166667
221.61,0.0,0.0,0.0,0.0
4768.27,0.0,0.0,0.0,0.0
86.7,92.435934,0.0,0.083333,0.0
1162.63,3808.247988,140.96,0.666667,0.166667
977.38,0.0,361.39,0.0,0.833333
1497.82,0.0,807.25,0.0,0.833333
363.0,5307.322893,0.0,0.555556,0.0
0.0,540.251858,0.0,0.25,0.0
0.0,112.680045,0.0,0.25,0.0
0.0,513.664928,0.0,0.166667,0.0
350.0,0.0,350.0,0.0,0.166667
1488.8,858.516418,501.12,0.166667,0.583333
992.25,667.818882,340.85,0.25,0.75
1288.42,0.0,1288.42,0.0,0.916667
1102.72,0.0,1102.72,0.0,1.0
536.68,0.0,433.68,0.0,1.0
0.0,904.460261,0.0,0.166667,0.0
2163.12,0.0,780.0,0.0,0.333333
0.0,4947.781762,0.0,0.555556,0.0
5197.22,18857.05847,1195.81,1.0,0.857143
591.84,564.365429,482.68,0.272727,0.454545
1790.64,1660.66756,432.24,0.75,1.0
0.0,3253.033658,0.0,0.666667,0.0
385.0,0.0,0.0,0.0,0.0
475.0,0.0,475.0,0.0,0.916667
0.0,1786.833644,0.0,0.333333,0.0
1366.3,0.0,0.0,0.0,0.0
76.94,0.0,0.0,0.0,0.0
2126.7,1622.219455,100.0,0.5,0.416667
100.0,593.181763,0.0,0.166667,0.0
0.0,3330.326162,0.0,0.166667,0.0
12551.95,14896.54051,1650.71,0.5,1.0
200.0,201.404735,0.0,0.25,0.0
2190.95,1913.350112,1358.46,0.25,0.916667
2896.05,187.030671,686.84,0.083333,0.916667
18.05,19.118837,18.05,0.083333,0.083333
1990.81,0.0,1990.81,0.0,0.916667
199.88,0.0,199.88,0.0,0.75
4917.48,0.0,1617.38,0.0,1.0
1325.27,0.0,163.61,0.0,0.416667
1448.59,1070.165399,219.59,0.166667,0.5
851.68,1515.648089,851.68,0.083333,0.75
0.0,365.816939,0.0,0.416667,0.0
463.0,3096.807933,389.0,0.416667,0.416667
769.34,2234.780695,0.0,0.333333,0.0
377.1,388.849566,199.48,0.166667,0.25
0.0,59.57182,0.0,0.083333,0.0
780.14,3573.493609,710.24,0.25,0.25
3480.24,0.0,712.96,0.0,0.666667
0.0,189.624301,0.0,0.5,0.0
0.0,3943.873219,0.0,0.166667,0.0
2493.67,0.0,2135.67,0.0,1.0
324.3,1468.08356,0.0,0.166667,0.0
444.96,0.0,444.96,0.0,1.0
150.0,3714.01114,150.0,0.166667,0.25
250.32,4447.636548,0.0,0.666667,0.0
0.0,1159.447747,0.0,0.333333,0.0
89.66,126.156551,0.0,0.6,0.0
299.04,0.0,299.04,0.0,1.0
1036.19,3270.549354,0.0,0.5,0.0
0.0,22665.7785,0.0,0.833333,0.0
5080.85,0.0,406.64,0.0,0.25
554.85,952.424906,292.45,0.166667,0.333333
5153.28,0.0,1801.0,0.0,1.0
2617.85,0.0,191.42,0.0,0.416667
716.98,273.531783,499.92,0.083333,1.0
4193.91,0.0,1117.9,0.0,0.583333
965.84,0.0,228.05,0.0,0.666667
7597.09,0.0,835.8,0.0,0.333333
0.0,1897.551775,0.0,0.083333,0.0
360.3,3501.657389,247.69,0.5,0.333333
1772.55,0.0,420.0,0.0,0.75
1850.31,0.0,35.0,0.0,0.083333
84.65,0.0,84.65,0.0,0.75
223.5,0.0,48.0,0.0,0.111111
407.86,14827.30716,100.06,0.166667,0.083333
315.48,0.0,315.48,0.0,1.0
0.0,84.438672,0.0,0.083333,0.0
312.69,370.511697,0.0,0.166667,0.0
1230.08,4665.557504,230.08,0.666667,1.0
0.0,2999.900367,0.0,0.25,0.0
0.0,1379.58783,0.0,0.166667,0.0
701.44,0.0,0.0,0.0,0.0
302.0,796.570678,302.0,0.083333,0.416667
348.88,0.0,0.0,0.0,0.0
3393.25,0.0,77.66,0.0,0.083333
205.89,3697.222827,95.89,0.666667,0.416667
0.0,4289.506847,0.0,0.333333,0.0
209.0,0.0,209.0,0.0,0.333333
1051.52,0.0,319.32,0.0,1.0
253.37,0.0,57.0,0.0,0.5
202.72,0.0,202.72,0.0,0.833333
27.0,0.0,27.0,0.0,0.083333
6335.65,0.0,5423.53,0.0,1.0
2457.48,0.0,1184.98,0.0,1.0
26.62,0.0,26.62,0.0,0.333333
4896.9,960.975083,4175.44,0.083333,0.916667
20.09,0.0,0.0,0.0,0.0
678.0,0.0,0.0,0.0,0.0
0.0,12008.08079,0.0,0.416667,0.0
1707.26,0.0,1303.72,0.0,0.833333
0.0,3305.855177,0.0,0.5,0.0
963.35,0.0,663.35,0.0,0.583333
2540.9,0.0,1306.13,0.0,0.916667
1478.36,0.0,134.91,0.0,0.166667
0.0,1163.462217,0.0,0.5,0.0
45.65,0.0,0.0,0.0,0.0
0.0,2037.036785,0.0,0.166667,0.0
563.39,136.50351,163.25,0.333333,0.916667
974.3,189.408446,262.0,0.416667,0.416667
0.0,6479.639793,0.0,0.083333,0.0
562.01,0.0,498.41,0.0,1.0
53.8,0.0,0.0,0.0,0.0
1113.1,0.0,311.91,0.0,0.75
0.0,393.742621,0.0,0.1,0.0
7363.38,0.0,398.32,0.0,0.416667
421.15,5690.168909,421.15,0.583333,0.583333
566.43,0.0,102.63,0.0,0.083333
17409.21,0.0,6146.04,0.0,1.0
0.0,629.109981,0.0,0.583333,0.0
1177.64,2961.278225,0.0,0.4,0.0
1009.44,0.0,150.96,0.0,0.75
200.0,493.281286,0.0,0.25,0.0
736.72,0.0,0.0,0.0,0.0
158.37,0.0,158.37,0.0,0.083333
0.01,0.0,0.0,0.0,0.0
516.0,0.0,516.0,0.0,1.0
251.44,0.0,0.0,0.0,0.0
2110.98,0.0,362.0,0.0,0.6
3852.37,0.0,1170.38,0.0,0.75
270.0,0.0,0.0,0.0,0.0
1238.12,1799.316522,78.82,0.25,0.166667
308.16,0.0,0.0,0.0,0.0
0.0,1222.166225,0.0,0.166667,0.0
1817.84,0.0,0.0,0.0,0.0
1000.0,0.0,0.0,0.0,0.0
0.0,77.328556,0.0,0.25,0.0
3209.14,898.013564,414.0,0.2,0.5
886.37,1310.182842,0.0,0.416667,0.0
0.0,9009.157522,0.0,0.454545,0.0
455.72,0.0,455.72,0.0,1.0
749.9,0.0,749.9,0.0,0.818182
555.0,0.0,555.0,0.0,0.583333
1093.93,822.700458,398.64,0.166667,1.0
1755.76,0.0,0.0,0.0,0.0
829.15,476.329395,829.15,0.083333,0.333333
541.68,3580.753362,0.0,0.166667,0.0
26582.34,0.0,11423.44,0.0,0.8
1508.54,0.0,0.0,0.0,0.0
99.0,909.10915,0.0,0.25,0.0
1534.98,1407.204652,110.4,0.666667,0.333333
76.3,0.0,0.0,0.0,0.0
3927.12,0.0,3927.12,0.0,1.0
1486.31,0.0,1306.56,0.0,0.916667
435.14,3935.733135,0.0,0.333333,0.0
280.35,900.547414,0.0,0.166667,0.0
367.94,0.0,121.74,0.0,0.416667
182.0,0.0,182.0,0.0,0.333333
1682.06,0.0,298.32,0.0,1.0
3070.45,0.0,1206.34,0.0,0.416667
34.0,135.178439,34.0,0.25,0.083333
490.21,10735.1018,0.0,0.636364,0.0
2197.21,1824.823395,1095.45,0.083333,1.0
170.0,0.0,170.0,0.0,0.166667
36.0,19.042417,36.0,0.083333,0.083333
1806.97,0.0,1674.16,0.0,1.0
0.0,5833.696908,0.0,0.416667,0.0
2612.1,0.0,1236.6,0.0,0.75
1188.78,65.104506,1009.22,0.083333,1.0
0.0,477.378737,0.0,0.083333,0.0
735.09,0.0,82.15,0.0,0.333333
1533.28,2294.002357,1533.28,0.333333,0.916667
443.99,0.0,0.0,0.0,0.0
96.62,0.0,96.62,0.0,1.0
0.0,1173.310874,0.0,0.166667,0.0
160.92,319.931964,160.92,0.333333,1.0
937.96,0.0,837.96,0.0,1.0
22.5,0.0,22.5,0.0,0.416667
720.18,0.0,241.65,0.0,0.333333
69.0,0.0,0.0,0.0,0.0
64.82,298.108645,29.86,0.166667,0.166667
0.0,91.903204,0.0,0.083333,0.0
2655.99,0.0,0.0,0.0,0.0
825.0,0.0,825.0,0.0,1.0
1783.57,9569.469311,382.98,0.833333,0.75
1092.59,0.0,419.48,0.0,1.0
0.0,3351.385591,0.0,0.142857,0.0
3914.15,0.0,1271.15,0.0,0.416667
788.54,69.894469,54.09,0.090909,0.181818
830.15,10249.921,630.15,0.916667,0.583333
0.0,39.461591,0.0,0.083333,0.0
1037.82,0.0,0.0,0.0,0.0
723.65,0.0,0.0,0.0,0.0
0.0,19.345729,0.0,0.083333,0.0
0.0,2908.400137,0.0,0.333333,0.0
2496.57,0.0,659.01,0.0,0.166667
3061.26,0.0,1148.0,0.0,0.666667
45.65,0.0,0.0,0.0,0.0
1188.0,0.0,0.0,0.0,0.0
307.11,0.0,143.82,0.0,0.666667
1368.88,0.0,280.65,0.0,1.0
207.68,189.874314,0.0,0.083333,0.0
514.97,0.0,0.0,0.0,0.0
45.65,48.730842,0.0,0.083333,0.0
29.29,137.256946,29.29,0.083333,0.083333
45.65,0.0,0.0,0.0,0.0
0.0,3631.844028,0.0,0.333333,0.0
0.0,2941.903445,0.0,0.333333,0.0
2590.95,0.0,260.0,0.0,0.25
85.92,551.078807,85.92,1.0,0.583333
452.59,786.62111,211.06,0.25,0.916667
0.0,95.842922,0.0,0.083333,0.0
125.0,2406.229924,125.0,0.5,0.5
119.0,54.739913,0.0,0.25,0.0
0.0,3249.062265,0.0,0.5,0.0
1555.66,0.0,531.76,0.0,1.0
32.38,545.642707,0.0,0.083333,0.0
34.0,0.0,15.0,0.0,0.166667
0.0,586.02924,0.0,0.083333,0.0
130.4,1916.534565,130.4,0.083333,0.25
734.37,0.0,675.37,0.0,1.0
0.0,1331.166485,0.0,0.428571,0.0
292.59,0.0,0.0,0.0,0.0
1042.52,0.0,0.0,0.0,0.0
2682.25,188.36824,49.85,0.083333,0.083333
280.0,49.117804,0.0,0.083333,0.0
0.0,158.347647,0.0,0.25,0.0
1302.37,1279.629012,0.0,0.25,0.0
90.0,0.0,0.0,0.0,0.0
735.69,0.0,650.19,0.0,0.416667
6058.03,3517.94774,2666.15,0.25,1.0
750.05,0.0,590.0,0.0,0.555556
499.92,0.0,499.92,0.0,1.0
256.5,0.0,256.5,0.0,0.666667
230.15,0.0,0.0,0.0,0.0
1956.8,0.0,1851.0,0.0,1.0
3719.0,29282.10915,1425.82,0.416667,1.0
0.0,19.503826,0.0,0.083333,0.0
4704.98,0.0,2687.76,0.0,0.777778
60.0,97.854366,0.0,0.083333,0.0
320.08,3134.417004,256.05,0.583333,0.916667
66.7,75.254745,0.0,0.083333,0.0
130.0,0.0,0.0,0.0,0.0
71.4,0.0,71.4,0.0,0.083333
285.45,1429.489972,0.0,0.416667,0.0
259.84,1731.958401,48.33,0.25,0.083333
35.8,0.0,0.0,0.0,0.0
150.0,114.462798,150.0,0.083333,0.5
611.31,0.0,611.31,0.0,1.0
0.0,1175.358928,0.0,0.125,0.0
153.96,0.0,0.0,0.0,0.0
453.89,0.0,0.0,0.0,0.0
0.0,1078.247446,0.0,0.166667,0.0
0.0,4459.741851,0.0,0.666667,0.0
133.0,0.0,0.0,0.0,0.0
1594.0,0.0,510.0,0.0,0.166667
929.99,558.732109,476.99,0.083333,1.0
431.49,0.0,0.0,0.0,0.0
985.79,0.0,92.99,0.0,0.25
0.0,181.45033,0.0,0.083333,0.0
0.0,2777.200448,0.0,0.083333,0.0
931.98,0.0,642.95,0.0,0.75
648.24,0.0,362.24,0.0,0.25
0.0,3757.68359,0.0,0.5,0.0
1757.44,19.677306,1514.55,0.083333,1.0
0.0,1883.483223,0.0,0.5,0.0
1372.57,3806.758546,751.8,0.75,0.416667
665.5,0.0,437.5,0.0,0.333333
680.97,4037.626724,0.0,0.416667,0.0
65.75,0.0,65.75,0.0,0.416667
313.02,1381.613303,102.52,0.083333,0.416667
0.0,218.731138,0.0,0.416667,0.0
1158.28,538.243002,1158.28,0.333333,0.666667
113.03,3688.794183,113.03,0.833333,0.5
171.0,0.0,0.0,0.0,0.0
2255.1,106.449005,1038.29,0.083333,1.0
32.25,0.0,32.25,0.0,0.083333
896.18,4222.003137,0.0,0.666667,0.0
464.51,0.0,331.51,0.0,0.75
1198.2,0.0,1198.2,0.0,1.0
1961.78,0.0,854.49,0.0,1.0
90.0,966.33053,0.0,0.454545,0.0
436.74,0.0,0.0,0.0,0.0
294.0,281.669381,149.0,0.166667,0.416667
335.99,956.578904,335.99,0.083333,0.5
0.0,2251.744713,0.0,0.083333,0.0
383.42,0.0,383.42,0.0,0.416667
0.0,7700.897042,0.0,0.666667,0.0
206.35,0.0,206.35,0.0,0.75
116.18,0.0,108.4,0.0,0.333333
0.0,2168.900998,0.0,0.166667,0.0
299.94,6351.312685,299.94,0.416667,0.75
364.0,0.0,0.0,0.0,0.0
1019.34,0.0,1019.34,0.0,0.666667
121.0,0.0,121.0,0.0,0.2
3094.97,0.0,2909.97,0.0,0.666667
0.0,2132.754414,0.0,0.333333,0.0
0.0,357.129377,0.0,0.166667,0.0
215.0,0.0,215.0,0.0,0.166667
2900.0,0.0,0.0,0.0,0.0
1109.53,952.743339,479.52,0.083333,0.416667
80.3,490.432946,0.0,0.25,0.0
3279.57,0.0,2501.94,0.0,0.916667
3777.59,329.214459,0.0,0.181818,0.0
114.0,0.0,0.0,0.0,0.0
290.36,0.0,290.36,0.0,0.833333
129.95,0.0,0.0,0.0,0.0
22.16,0.0,0.0,0.0,0.0
12.65,0.0,12.65,0.0,0.083333
0.0,185.647722,0.0,0.083333,0.0
0.0,1504.179802,0.0,0.5,0.0
0.0,2956.073884,0.0,0.083333,0.0
1283.65,883.345734,554.0,0.166667,0.666667
0.0,309.560735,0.0,0.25,0.0
3442.08,0.0,723.66,0.0,1.0
1399.05,0.0,1016.0,0.0,0.583333
466.18,38.321808,290.58,0.090909,0.545455
190.0,454.804237,0.0,0.090909,0.0
0.0,265.06559,0.0,0.083333,0.0
1274.54,0.0,878.3,0.0,0.416667
0.0,1728.341939,0.0,0.090909,0.0
590.0,0.0,0.0,0.0,0.0
0.0,1405.776254,0.0,0.083333,0.0
120.0,0.0,0.0,0.0,0.0
460.57,2661.970456,0.0,0.25,0.0
904.3,0.0,904.3,0.0,1.0
2094.99,2392.186586,737.99,0.166667,1.0
7096.36,0.0,2808.58,0.0,1.0
2860.32,0.0,424.5,0.0,0.416667
1310.84,76.361029,620.84,0.1,0.6
463.32,0.0,463.32,0.0,0.666667
743.38,0.0,0.0,0.0,0.0
2483.26,0.0,0.0,0.0,0.0
927.1,0.0,0.0,0.0,0.0
951.1,0.0,0.0,0.0,0.0
280.25,0.0,280.25,0.0,0.916667
1842.33,0.0,1842.33,0.0,0.833333
145.01,0.0,145.01,0.0,0.75
2275.97,203.752607,0.0,0.083333,0.0
356.4,1709.973124,0.0,0.166667,0.0
0.0,1194.995991,0.0,0.666667,0.0
244.2,0.0,244.2,0.0,0.25
600.0,0.0,400.0,0.0,0.25
25.5,0.0,0.0,0.0,0.0
348.78,46.656862,0.0,0.142857,0.0
348.47,99.20189,124.16,0.083333,0.416667
1019.4,0.0,575.0,0.0,1.0
0.0,59.80774,0.0,0.166667,0.0
205.03,270.445198,205.03,0.1,0.3
0.0,1829.287087,0.0,0.083333,0.0
1462.38,0.0,0.0,0.0,0.0
508.56,0.0,0.0,0.0,0.0
0.0,2863.918199,0.0,0.181818,0.0
2406.77,0.0,451.1,0.0,0.5
1202.5,0.0,1202.5,0.0,0.583333
0.0,1835.162486,0.0,0.25,0.0
133.31,148.475392,133.31,0.166667,0.583333
0.0,158.159923,0.0,0.333333,0.0
360.0,1836.07301,0.0,0.454545,0.0
0.0,3493.29196,0.0,0.166667,0.0
2071.55,47.875577,70.0,0.083333,0.166667
496.0,0.0,496.0,0.0,0.833333
59.67,0.0,59.67,0.0,0.916667
212.58,279.524631,52.1,0.416667,0.166667
1197.2,0.0,328.14,0.0,0.416667
0.0,1150.890874,0.0,0.083333,0.0
0.0,3947.583198,0.0,0.083333,0.0
22746.81,0.0,6951.39,0.0,1.0
0.0,1364.395327,0.0,0.125,0.0
534.26,2395.944665,278.26,0.083333,0.083333
5327.61,3467.977927,0.0,0.583333,0.0
41.07,0.0,41.07,0.0,0.25
1233.58,13674.24402,0.0,0.75,0.0
963.61,0.0,963.61,0.0,0.833333
2037.24,0.0,450.0,0.0,0.666667
1179.3,0.0,182.0,0.0,0.416667
2035.29,0.0,775.71,0.0,0.5
676.0,0.0,75.0,0.0,0.333333
480.27,0.0,480.27,0.0,1.0
2117.05,0.0,170.0,0.0,0.166667
37.75,0.0,37.75,0.0,0.083333
432.05,0.0,0.0,0.0,0.0
1448.74,0.0,1448.74,0.0,1.0
534.93,114.667852,534.93,0.083333,1.0
218.0,0.0,0.0,0.0,0.0
328.61,6790.012504,80.66,0.666667,0.083333
921.82,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0
0.0,7968.273359,0.0,0.083333,0.0
1903.66,0.0,115.58,0.0,0.166667
2346.94,0.0,517.44,0.0,0.75
1043.0,836.723952,1043.0,0.083333,0.5
322.98,0.0,0.0,0.0,0.0
2743.66,2638.893572,0.0,0.166667,0.0
0.0,15084.00852,0.0,0.333333,0.0
6528.65,0.0,1668.78,0.0,1.0
88.97,0.0,55.97,0.0,0.083333
311.05,0.0,0.0,0.0,0.0
689.4,0.0,0.0,0.0,0.0
0.0,4799.003911,0.0,0.083333,0.0
263.16,0.0,263.16,0.0,0.333333
2068.15,0.0,2068.15,0.0,0.75
1858.7,3569.688273,0.0,0.833333,0.0
3446.96,0.0,615.34,0.0,0.333333
1103.5,804.71643,0.0,0.25,0.0
87.02,0.0,87.02,0.0,0.083333
0.0,2436.195048,0.0,0.666667,0.0
584.4,0.0,584.4,0.0,1.0
0.0,19.555003,0.0,0.083333,0.0
942.22,397.71148,168.62,0.25,1.0
395.05,0.0,245.0,0.0,0.166667
438.8,0.0,438.8,0.0,0.9
35.97,0.0,0.0,0.0,0.0
0.0,3553.203852,0.0,0.666667,0.0
85.5,0.0,0.0,0.0,0.0
696.63,0.0,0.0,0.0,0.0
0.0,39.346045,0.0,0.166667,0.0
2808.2,0.0,1475.24,0.0,1.0
1622.23,0.0,749.97,0.0,0.916667
2911.02,1992.386858,1263.72,0.166667,1.0
37.0,0.0,37.0,0.0,0.111111
0.0,2878.737758,0.0,0.333333,0.0
0.0,190.767997,0.0,0.416667,0.0
180.5,0.0,180.5,0.0,0.333333
2940.0,0.0,2190.0,0.0,0.916667
1492.21,0.0,769.3,0.0,0.916667
2434.5,6742.419844,62.4,0.666667,0.166667
434.72,0.0,335.72,0.0,0.583333
178.83,913.392266,0.0,0.142857,0.0
227.55,0.0,0.0,0.0,0.0
588.05,0.0,0.0,0.0,0.0
0.0,3470.939551,0.0,0.166667,0.0
2675.0,2357.962605,0.0,0.166667,0.0
40040.71,0.0,15497.19,0.0,1.0
1247.75,404.441902,1109.91,0.166667,1.0
244.0,197.3778,244.0,0.083333,1.0
0.0,2622.293367,0.0,0.333333,0.0
59.0,0.0,0.0,0.0,0.0
0.0,1689.711942,0.0,0.083333,0.0
